h,pressure drop,mass fraction average
0.00458995769317793,112.360127610579,0.356505176842993
0.00278649923653066,77.2146490586662,0.356909804552415
0.00195038523669191,76.4959544196344,0.357008749840491
0.00169917708390727,76.2347729865496,0.357086540722155
